p1	p2	frame	particle	y	x	magnetization	distance	d_err
0	10	99.0	5.0	223.69194082797654	208.14583091715977	0.0	54.96650951800767	0.0622017839869595
10	9	181.5	9.5	224.13047172479608	226.27767645907562	0.0	35.92605769576866	0.08197963060037701
