p1	p2	frame	particle	y	x	magnetization	distance	d_err
5	31	1097.5	18.0	275.13772048075816	317.5227974824368	1.0	140.70906697475993	0.20989367164610445
31	761	1612.5	396.0	274.3133750652757	320.9788464038842	1.0	107.41405635866016	0.29013380430769775
761	4	1950.0	382.5	274.4000403226661	314.9876361145356	1.0	27.569696356428754	0.0761939154641999
