p1	p2	frame	particle	y	x	magnetization	distance	d_err
25	26	1056.4982817869416	25.5	215.96315210975118	353.0696805949513	1.0	142.9065458879535	0.04563682792775159
30	25	593.5	27.5	216.39295656910164	354.6655768282601	1.0	111.82892753703064	0.06599176008138771
31	30	197.00253164556963	30.5	216.6761673395982	331.49100509222274	1.0	161.66430364292287	0.19930014063490006
