	v_e	v_c	v_b
0	16.832206141484974	25.306800457824657	15.581492251228466
1	8.518525428670987	29.43479705672561	14.126310533968693
2	9.022331081420127	28.994092177178178	15.083948085301992
3	9.103912736177241	31.29910783269665	15.141623504638542
4	17.669928444904233	24.74588418560472	15.837248585032023
5	17.669928444904233	24.74588418560472	15.837248585032023
6	17.669928444904233	24.74588418560472	15.837248585032023
