	v(um/s)	t(s)
0	0.0	0.0
1	5.894385076435876	0.03333333333333333
2	4.750238394402706	0.06666666666666667
3	0.9563196417249963	0.1
4	2.85606183792018	0.13333333333333333
5	5.731345150488153	0.16666666666666666
6	2.3964125211800003	0.2
7	1.1745065848907004	0.23333333333333334
8	5.584182538587057	0.26666666666666666
9	1.7023605039146743	0.3
10	2.842238100814352	0.3333333333333333
11	2.6421621441364023	0.36666666666666664
12	3.8573732365056985	0.4
13	2.5968444989124455	0.43333333333333335
14	5.791059342921035	0.4666666666666667
15	2.3960906769599424	0.5
16	0.46475979191527733	0.5333333333333333
17	10.217379918329462	0.5666666666666667
18	1.9381120611525429	0.6
19	0.897767300100072	0.6333333333333333
20	1.808423870619431	0.6666666666666666
21	4.0670538873192825	0.7
22	6.0318185377900875	0.7333333333333333
23	0.8663958343170794	0.7666666666666666
24	4.0371262347925	0.8
25	6.136971992238504	0.8333333333333334
26	1.7483133461989024	0.8666666666666667
27	2.784898793766186	0.9
28	4.223520195927903	0.9333333333333333
29	4.451776863569901	0.9666666666666667
30	1.1449350958871491	1.0
31	3.309500599287764	1.0333333333333332
32	4.986379789689764	1.0666666666666667
33	1.0622443609716707	1.1
34	1.4893229543230744	1.1333333333333333
35	5.739057046123577	1.1666666666666667
36	2.185456923632859	1.2
37	2.163737044443358	1.2333333333333334
38	2.4759995443279745	1.2666666666666666
39	7.722114944673139	1.3
40	1.553011921351498	1.3333333333333333
41	1.700147142831175	1.3666666666666667
42	3.252369075632198	1.4
43	7.054199434528	1.4333333333333333
44	1.674245404537349	1.4666666666666666
45	2.6517031574637264	1.5
46	0.7665126039719334	1.5333333333333332
47	1.9167691319232374	1.5666666666666667
48	6.309836879646849	1.6
49	5.3177990120400285	1.6333333333333333
50	2.4340195673033183	1.6666666666666667
51	3.5099763595914797	1.7
52	1.6979080846641648	1.7333333333333334
53	5.536352605482394	1.7666666666666666
54	5.069292787875406	1.8
55	3.2785420645747116	1.8333333333333333
56	4.324503360538233	1.8666666666666667
57	6.834865312080456	1.9
58	1.5694719617420918	1.9333333333333333
59	1.7634847295071396	1.9666666666666666
60	5.024694892172192	2.0
61	4.074391995786905	2.033333333333333
62	1.0842039176855058	2.0666666666666664
63	4.6774509896583325	2.1
64	4.073674257373562	2.1333333333333333
65	2.2027469533364408	2.1666666666666665
66	1.6644526101250563	2.2
67	3.169589450448132	2.2333333333333334
68	2.789067641298664	2.2666666666666666
69	4.218886850385433	2.3
70	1.9165560966991237	2.3333333333333335
71	3.330754535776953	2.3666666666666667
72	3.943631339536169	2.4
73	2.310187346864505	2.433333333333333
74	2.9208404651534154	2.466666666666667
75	3.872925227866576	2.5
76	6.012699284259533	2.533333333333333
77	3.929406926246293	2.5666666666666664
78	3.4120527402446292	2.6
79	5.882093576076962	2.6333333333333333
80	1.6028926950881712	2.6666666666666665
81	7.504213274114177	2.7
82	0.8659708279175914	2.7333333333333334
83	2.8373053181818966	2.7666666666666666
84	8.070524276313446	2.8
85	9.386085271034421	2.8333333333333335
86	1.7966256273705197	2.8666666666666667
87	4.607293088216546	2.9
88	2.088189646743688	2.933333333333333
89	5.835211195383923	2.966666666666667
90	3.2943992328062235	3.0
91	2.484122621832946	3.033333333333333
92	7.516263983780299	3.0666666666666664
93	1.5453049239722825	3.1
94	4.426519113136691	3.1333333333333333
95	3.0547543859153943	3.1666666666666665
96	3.2992985587481725	3.2
97	2.736773073682769	3.2333333333333334
98	8.613520434561076	3.2666666666666666
99	5.153956227524219	3.3
100	1.6606505637427063	3.3333333333333335
101	4.001189376700427	3.3666666666666667
102	5.043132374139877	3.4
103	2.1937438987626514	3.433333333333333
104	2.323455053181573	3.466666666666667
105	4.903853587933082	3.5
106	5.245459984110609	3.533333333333333
107	1.4802923466994962	3.5666666666666664
108	6.718491611902323	3.6
109	4.553042477720965	3.6333333333333333
110	2.2968923724191583	3.6666666666666665
111	7.139842695460738	3.6999999999999997
112	12.291952343796037	3.7333333333333334
113	13.902369750674428	3.7666666666666666
114	6.770818768320179	3.8
115	4.539422745538692	3.8333333333333335
116	2.719156266758155	3.8666666666666667
117	5.516971886607309	3.9
118	1.977771265050036	3.933333333333333
119	1.2817278304972644	3.966666666666667
120	5.683807381794168	4.0
121	1.9923557863649886	4.033333333333333
122	2.1779444566103257	4.066666666666666
123	4.245298945815035	4.1
124	3.7664224794999086	4.133333333333333
125	5.794219253940289	4.166666666666667
126	1.3832057071173078	4.2
127	3.08677131638669	4.233333333333333
128	6.413794878160926	4.266666666666667
129	6.739699283388337	4.3
130	3.1572594318483493	4.333333333333333
131	2.94812120235756	4.366666666666666
132	1.941487286246097	4.4
133	9.701793344550053	4.433333333333334
134	0.8243111435013314	4.466666666666667
135	4.038184944553425	4.5
136	3.8806577772847812	4.533333333333333
137	0.23538800400937882	4.566666666666666
138	11.85184025540871	4.6
139	2.080933122540239	4.633333333333333
140	5.632790445764589	4.666666666666667
141	3.4294730563185647	4.7
142	2.309196058251819	4.733333333333333
143	3.581392830181336	4.766666666666667
144	2.687037145808616	4.8
145	5.436606737616421	4.833333333333333
146	4.599803822711653	4.866666666666666
147	2.1310001171271282	4.9
148	5.920303655551271	4.933333333333334
149	3.4922842568808417	4.966666666666667
150	1.6142111546230065	5.0
151	8.644890948049234	5.033333333333333
152	1.7768203810804688	5.066666666666666
153	4.715988579623186	5.1
154	4.015338087733868	5.133333333333333
155	5.198355639000758	5.166666666666667
156	5.599212967538178	5.2
157	2.110759903674462	5.233333333333333
158	0.5069351434922758	5.266666666666667
159	7.646343876233519	5.3
160	3.495913498578235	5.333333333333333
161	3.5384390262449683	5.366666666666666
162	3.1513947719746334	5.4
163	3.31800152373503	5.433333333333334
164	2.0571911659014854	5.466666666666667
165	3.9992811079920414	5.5
166	4.819672269324643	5.533333333333333
167	3.54127750075107	5.566666666666666
168	2.966441363699111	5.6
169	5.45493379696421	5.633333333333333
170	2.3532600228128797	5.666666666666667
171	5.951444777350659	5.7
172	1.5164491619039315	5.733333333333333
173	4.51320950519313	5.766666666666667
174	1.554919964358099	5.8
175	5.860613212347583	5.833333333333333
176	1.754788853829735	5.866666666666666
177	2.910520887153368	5.9
178	4.976173871553765	5.933333333333334
179	0.6618472616948621	5.966666666666667
180	7.3339009213879205	6.0
181	2.960466667155184	6.033333333333333
182	2.5618017611630277	6.066666666666666
183	4.733427690408094	6.1
184	2.0207818950277936	6.133333333333333
185	3.717413886837435	6.166666666666667
186	3.8649867805518134	6.2
187	3.6873530094838354	6.233333333333333
188	1.571802420807403	6.266666666666667
189	3.6094745358042246	6.3
190	1.9225811655735479	6.333333333333333
191	0.949403050051751	6.366666666666666
192	2.274177848531788	6.4
193	4.836015160967646	6.433333333333334
194	0.47879095404693617	6.466666666666667
195	4.691544529423261	6.5
196	8.48892298329283	6.533333333333333
