	v(um/s)	t(s)
0	0.0	0.0
1	25.2367839801486	0.03333333333333333
2	20.167480803061245	0.06666666666666667
3	18.190672125712283	0.1
4	18.739662686302896	0.13333333333333333
5	20.819382799280383	0.16666666666666666
6	24.486295074860514	0.2
7	13.869808759563995	0.23333333333333334
8	28.88606532763324	0.26666666666666666
9	19.67352746879554	0.3
10	22.915995981103123	0.3333333333333333
11	31.35809665385654	0.36666666666666664
12	20.160213271837222	0.4
13	25.991884450075638	0.43333333333333335
14	21.54256808028787	0.4666666666666667
15	16.583545371811127	0.5
16	17.6038320925228	0.5333333333333333
17	20.69641930985535	0.5666666666666667
18	15.680036006624732	0.6
19	27.25976797718134	0.6333333333333333
20	20.4576793146738	0.6666666666666666
21	29.345621626019224	0.7
22	21.548594056795118	0.7333333333333333
23	24.8322807612768	0.7666666666666666
24	29.07438500541879	0.8
25	22.874212138523454	0.8333333333333334
26	21.63238862738494	0.8666666666666667
27	18.37779857896169	0.9
28	23.997863759174862	0.9333333333333333
29	16.918652422133597	0.9666666666666667
30	27.072248885531803	1.0
31	22.52884687578893	1.0333333333333332
32	20.66004362679318	1.0666666666666667
33	26.380196526376515	1.1
34	21.386378086318366	1.1333333333333333
35	23.11028675268362	1.1666666666666667
36	20.86881607022345	1.2
37	26.57862125840282	1.2333333333333334
38	24.398134820545295	1.2666666666666666
39	23.109273949549742	1.3
40	27.309447264141657	1.3333333333333333
41	19.599138251073835	1.3666666666666667
42	30.646228195759264	1.4
43	17.34562560816383	1.4333333333333333
44	26.739838419550743	1.4666666666666666
45	28.124699312952988	1.5
46	26.61250568117706	1.5333333333333332
47	29.03372277166679	1.5666666666666667
48	29.42624346950986	1.6
49	29.22257601255955	1.6333333333333333
50	38.3118631082069	1.6666666666666667
51	19.436802835238677	1.7
52	31.391058753947675	1.7333333333333334
53	24.56187491025339	1.7666666666666666
54	36.460614743177814	1.8
55	20.80411597798352	1.8333333333333333
56	37.03915209400627	1.8666666666666667
57	25.634427257121317	1.9
58	38.570530402112	1.9333333333333333
59	25.727880555959317	1.9666666666666666
60	27.210945239027602	2.0
61	23.893589941969047	2.033333333333333
62	27.552273047115644	2.0666666666666664
63	25.738517981055708	2.1
64	19.308664456582406	2.1333333333333333
65	31.615014849988427	2.1666666666666665
66	27.559977561665516	2.2
67	19.073565609052014	2.2333333333333334
68	27.72368461757131	2.2666666666666666
69	24.565002132403293	2.3
70	31.318786627637486	2.3333333333333335
71	27.143462758891104	2.3666666666666667
72	30.49346760411619	2.4
73	23.46913922669824	2.433333333333333
74	30.901323102385305	2.466666666666667
75	23.437609002545702	2.5
76	33.37455692674927	2.533333333333333
77	28.708125459400364	2.5666666666666664
78	19.277351981876865	2.6
79	32.32752728193093	2.6333333333333333
80	19.147095477148582	2.6666666666666665
81	27.142235704499125	2.7
82	26.475482583919153	2.7333333333333334
83	20.72564015307146	2.7666666666666666
84	25.339051246359745	2.8
85	24.124094402348867	2.8333333333333335
86	26.737270838071044	2.8666666666666667
87	23.716893908247833	2.9
88	24.157693361094143	2.933333333333333
89	21.57730941549982	2.966666666666667
90	24.21793869487475	3.0
91	26.662167750556563	3.033333333333333
92	20.977781046339018	3.0666666666666664
93	21.542306129543597	3.1
94	30.143902053330052	3.1333333333333333
95	30.523602161889208	3.1666666666666665
96	24.04807218694166	3.2
97	22.667020162706226	3.2333333333333334
98	25.810203817320208	3.2666666666666666
99	16.28718637458636	3.3
100	24.336155634070675	3.3333333333333335
101	24.425671519618934	3.3666666666666667
102	22.990798682918673	3.4
103	22.754039086951682	3.433333333333333
104	25.267020255997664	3.466666666666667
105	23.622482978386216	3.5
106	25.529614349614327	3.533333333333333
107	17.78316881734796	3.5666666666666664
108	21.615236274430934	3.6
109	28.63382493153201	3.6333333333333333
110	18.968105091824214	3.6666666666666665
111	33.7911678529596	3.6999999999999997
112	21.409278141316143	3.7333333333333334
113	23.189162119432968	3.7666666666666666
114	22.226442095023017	3.8
115	26.644552239012157	3.8333333333333335
116	12.770442457201842	3.8666666666666667
117	22.939710657457518	3.9
118	24.92931490857467	3.933333333333333
119	18.16016111039886	3.966666666666667
120	27.60160261378807	4.0
121	14.825549932589205	4.033333333333333
122	28.137222593896137	4.066666666666666
123	18.450947638552904	4.1
124	20.474936717538018	4.133333333333333
125	24.16391145697754	4.166666666666667
126	21.421156578921213	4.2
127	32.643701804814334	4.233333333333333
128	20.281781252357263	4.266666666666667
129	34.558754800791306	4.3
130	20.86933596630866	4.333333333333333
131	27.002242339798734	4.366666666666666
132	24.554545521114868	4.4
133	29.32303986424131	4.433333333333334
134	30.95334457483601	4.466666666666667
135	25.689950031921207	4.5
136	17.437998958455054	4.533333333333333
137	17.754314101371747	4.566666666666666
138	32.24567360168789	4.6
139	18.137759342872428	4.633333333333333
140	23.3124841031485	4.666666666666667
141	15.737924534847723	4.7
142	16.465401281257428	4.733333333333333
143	24.750368713386266	4.766666666666667
144	21.009454919407254	4.8
145	17.0968630945965	4.833333333333333
146	26.222555930318848	4.866666666666666
147	23.242088573023942	4.9
148	29.91401230290237	4.933333333333334
149	16.021499238971977	4.966666666666667
150	21.92780666874219	5.0
151	18.28524206995158	5.033333333333333
152	12.874677726861407	5.066666666666666
153	30.648891342281402	5.1
154	18.395283233832522	5.133333333333333
155	13.451225152263314	5.166666666666667
156	21.369299814930763	5.2
157	16.721926336019955	5.233333333333333
158	16.363696269075955	5.266666666666667
159	21.90464377139395	5.3
160	14.503110783041958	5.333333333333333
161	20.538444802993894	5.366666666666666
162	18.296053932701994	5.4
