	v(um/s)	t(s)
0	0.0	0.0
1	32.33328011815031	0.03333333333333333
2	40.08248852959607	0.06666666666666667
3	37.3696643994852	0.1
4	42.192674727031985	0.13333333333333333
5	43.517340658227766	0.16666666666666666
6	35.539758925631105	0.2
7	33.25794226532732	0.23333333333333334
8	32.16330517083988	0.26666666666666666
9	40.436950940180196	0.3
10	31.234228152606683	0.3333333333333333
11	34.104296211956374	0.36666666666666664
12	40.437650038214514	0.4
13	36.81415885450346	0.43333333333333335
14	46.11646657311185	0.4666666666666667
15	40.40471325664991	0.5
16	34.669214652843706	0.5333333333333333
17	41.115812803526026	0.5666666666666667
18	41.47764838227722	0.6
19	33.68629711491967	0.6333333333333333
20	48.98066203663165	0.6666666666666666
21	38.57802806023154	0.7
22	59.47426960412557	0.7333333333333333
23	50.50644595815176	0.7666666666666666
24	28.56001423149322	0.8
25	30.813372141390587	0.8333333333333334
26	27.91429742966198	0.8666666666666667
27	46.09057664463407	0.9
28	54.72983533802501	0.9333333333333333
29	59.65860874911379	0.9666666666666667
30	51.48847370334482	1.0
31	47.521479876780305	1.0333333333333332
32	44.42213453886284	1.0666666666666667
33	31.60503421934999	1.1
34	42.91489726717806	1.1333333333333333
35	43.77199116861705	1.1666666666666667
36	48.55884525596176	1.2
37	40.17696851166219	1.2333333333333334
38	40.540645679760196	1.2666666666666666
39	42.16309815208402	1.3
40	42.98515795561589	1.3333333333333333
41	39.570944886154	1.3666666666666667
42	47.94991816202965	1.4
43	45.665200046163356	1.4333333333333333
44	46.73308531006429	1.4666666666666666
45	51.58977545335365	1.5
46	38.75993246461219	1.5333333333333332
47	51.14189387990042	1.5666666666666667
48	52.70403079558862	1.6
49	46.84808665101889	1.6333333333333333
50	45.00632000055338	1.6666666666666667
51	35.08686141354275	1.7
52	40.99951694714546	1.7333333333333334
53	50.557823147645664	1.7666666666666666
54	53.16438511965444	1.8
55	53.38920013725436	1.8333333333333333
56	40.54564075996641	1.8666666666666667
57	55.22265193391963	1.9
58	53.64581871524757	1.9333333333333333
59	37.28295286042316	1.9666666666666666
60	57.2695075994408	2.0
61	43.15592921134716	2.033333333333333
62	46.29710622058528	2.0666666666666664
63	42.72744631057373	2.1
64	42.26518526391388	2.1333333333333333
65	48.115174678939255	2.1666666666666665
66	50.17385000283345	2.2
67	44.74794015299966	2.2333333333333334
68	46.09969294254199	2.2666666666666666
69	39.76759858423786	2.3
70	50.4876089785114	2.3333333333333335
71	38.85774053436039	2.3666666666666667
72	52.3392704937815	2.4
73	45.10725115455082	2.433333333333333
74	49.908193726636625	2.466666666666667
75	49.06981085836023	2.5
76	43.05520203628198	2.533333333333333
77	45.80486557037881	2.5666666666666664
78	58.763332769269496	2.6
79	39.13485668178072	2.6333333333333333
80	48.41575737454838	2.6666666666666665
81	42.42797764875354	2.7
82	36.874141293064355	2.7333333333333334
83	48.814236354432076	2.7666666666666666
84	45.13642200461436	2.8
85	40.724409629948525	2.8333333333333335
86	36.34615068069203	2.8666666666666667
87	51.47569125666903	2.9
88	61.567129739745184	2.933333333333333
89	78.00523749280302	2.966666666666667
90	69.96529160648718	3.0
91	73.36551780380148	3.033333333333333
92	59.25677403942434	3.0666666666666664
93	52.71308036168107	3.1
94	46.572050694341996	3.1333333333333333
95	47.951520017199215	3.1666666666666665
96	43.40116374912063	3.2
97	52.618942297227406	3.2333333333333334
98	46.39560860874466	3.2666666666666666
99	47.95116590577484	3.3
100	58.398390684336405	3.3333333333333335
101	42.728821444588604	3.3666666666666667
102	53.40314377939427	3.4
103	54.29016074001656	3.433333333333333
104	43.4670408860903	3.466666666666667
105	57.00414745672696	3.5
106	49.792859172875374	3.533333333333333
107	47.08755077182286	3.5666666666666664
108	51.52207966641937	3.6
109	56.700789109945255	3.6333333333333333
110	53.83340577947176	3.6666666666666665
111	56.62541303821848	3.6999999999999997
112	52.28668166736357	3.7333333333333334
113	56.15045389880017	3.7666666666666666
114	44.858573328598844	3.8
115	58.73920104907862	3.8333333333333335
116	39.06224316289011	3.8666666666666667
117	62.27155290223153	3.9
118	43.558818726620785	3.933333333333333
119	57.08958604165615	3.966666666666667
120	46.39381752676654	4.0
121	46.416387000361496	4.033333333333333
122	52.016208951287936	4.066666666666666
123	44.64757399089925	4.1
124	57.60233174918575	4.133333333333333
125	45.10267021277167	4.166666666666667
126	46.58912677780892	4.2
127	53.742219373289096	4.233333333333333
128	44.101512431844796	4.266666666666667
129	52.39593617573066	4.3
130	39.60318577272768	4.333333333333333
131	53.31993498188133	4.366666666666666
132	52.59138705883521	4.4
133	46.03073846743693	4.433333333333334
134	51.52919719093083	4.466666666666667
135	51.01979281851729	4.5
136	62.36260234950938	4.533333333333333
137	45.744287651745985	4.566666666666666
138	45.0727762118471	4.6
139	44.9544839029037	4.633333333333333
140	51.24715134595155	4.666666666666667
141	58.03278239989767	4.7
142	52.33474945665598	4.733333333333333
143	57.601354295288246	4.766666666666667
144	47.06332691627314	4.8
145	57.10199521120621	4.833333333333333
146	50.10558047443208	4.866666666666666
147	56.262976658795885	4.9
148	37.81815908030279	4.933333333333334
149	57.58954794231994	4.966666666666667
150	53.57398743888361	5.0
151	63.34674158745925	5.033333333333333
152	44.161731205917285	5.066666666666666
153	53.64092215718266	5.1
154	42.09055637196472	5.133333333333333
155	46.58415212649158	5.166666666666667
156	37.62954088019223	5.2
157	40.81638199834782	5.233333333333333
