id	FRAME	POSITION_X	POSITION_Y	t	y	delta_r	delta_t	v
1	216	152.82649130663427	223.75985557919856	0.0	223.75985557919856	0.0	0.03333333333333333	0.0
4	216	149.22210833474898	183.63076253556702	0.0	183.63076253556702	0.0	0.03333333333333333	0.0
4	217	149.23343632411678	183.0908019440369	0.03333333333333333	183.0908019440369	0.2899207679498563	0.03333333333333333	8.697623038495689
1	217	152.87769858587367	223.07393655697956	0.03333333333333333	223.07393655697956	0.4713660062617709	0.03333333333333333	14.140980187853128
1	218	152.9360589734328	222.3331177679844	0.06666666666666667	222.3331177679844	0.5506054217757663	0.03333333333333333	16.51816265327299
4	218	149.1449933254575	182.3976443999433	0.06666666666666667	182.3976443999433	0.48656829239799987	0.03333333333333333	14.597048771939996
1	219	152.89732091629645	221.7309510281536	0.1	221.7309510281536	0.36229778872664176	0.03333333333333333	10.868933661799252
4	219	149.13422478502451	181.78063099385258	0.1	181.78063099385258	0.3790146845818303	0.03333333333333333	11.37044053745491
1	220	152.97575545606347	220.99366534735333	0.13333333333333333	220.99366534735333	0.5481242585858741	0.03333333333333333	16.443727757576223
4	220	149.24059655542598	181.11869322113614	0.13333333333333333	181.11869322113614	0.44770942819001097	0.03333333333333333	13.431282845700329
4	221	149.2437756491339	180.52586814658486	0.16666666666666666	180.52586814658486	0.3496459363251902	0.03333333333333333	10.489378089755705
1	221	152.95694567960987	220.3112622517706	0.16666666666666666	220.3112622517706	0.46427827810143346	0.03333333333333333	13.928348343043004
4	222	149.2567193915304	179.86721573587718	0.2	179.86721573587718	0.43220962662057566	0.03333333333333333	12.96628879861727
1	222	152.93174042190526	219.5282104682471	0.2	219.5282104682471	0.6123313758261837	0.03333333333333333	18.36994127478551
4	223	149.28776559464131	179.4318814750417	0.23333333333333334	179.4318814750417	0.18893017296008752	0.03333333333333333	5.667905188802625
1	223	152.941763548862	218.7903448526696	0.23333333333333334	218.7903448526696	0.5429181286265563	0.03333333333333333	16.28754385879669
1	224	152.9587945385343	218.23435913365188	0.26666666666666666	218.23435913365188	0.3076273104717921	0.03333333333333333	9.228819314153762
4	224	149.43927331986973	178.6530600008084	0.26666666666666666	178.6530600008084	0.6280839217935225	0.03333333333333333	18.842517653805675
1	225	152.9449169215857	217.59630447039126	0.3	217.59630447039126	0.405508148760021	0.03333333333333333	12.165244462800631
4	225	149.46431742276516	178.07791566218694	0.3	178.07791566218694	0.32962009485359056	0.03333333333333333	9.888602845607718
1	226	153.01240217786753	216.800246837967	0.3333333333333333	216.800246837967	0.6368518202583194	0.03333333333333333	19.105554607749582
4	226	149.50744103312618	177.50307563905488	0.3333333333333333	177.50307563905488	0.3305021169710543	0.03333333333333333	9.91506350913163
4	227	149.5891457061072	176.8106429546643	0.36666666666666664	176.8106429546643	0.48441447065879817	0.03333333333333333	14.532434119763945
1	227	153.12337210382853	216.37876752348348	0.36666666666666664	216.37876752348348	0.1884112197888831	0.03333333333333333	5.652336593666493
1	228	153.19247107127708	215.58597712483464	0.4	215.58597712483464	0.6318677356661746	0.03333333333333333	18.956032069985238
4	228	149.63153698322938	176.1277288499921	0.4	176.1277288499921	0.466421674152463	0.03333333333333333	13.99265022457389
4	229	149.72925124982436	175.48317459339057	0.43333333333333335	175.48317459339057	0.42321060306080355	0.03333333333333333	12.696318091824107
1	229	153.3138609936031	215.00163218040728	0.43333333333333335	215.00163218040728	0.3543878203384453	0.03333333333333333	10.631634610153359
1	230	153.50987872218897	214.3478469213839	0.4666666666666667	214.3478469213839	0.46410840480617344	0.03333333333333333	13.923252144185204
4	230	149.79706577915854	174.8659846191979	0.4666666666666667	174.8659846191979	0.38371634067994537	0.03333333333333333	11.511490220398361
1	231	153.60852618945248	213.62991117035224	0.5	213.62991117035224	0.5234995375635715	0.03333333333333333	15.704986126907144
4	231	149.79874813686197	174.06803983830628	0.5	174.06803983830628	0.635304343260148	0.03333333333333333	19.05913029780444
4	232	149.93286540048734	173.44550608692063	0.5333333333333333	173.44550608692063	0.40373667138437497	0.03333333333333333	12.112100141531249
1	232	153.7507875427311	213.026904297223	0.5333333333333333	213.026904297223	0.3820493010142983	0.03333333333333333	11.461479030428949
4	233	149.94249251873913	172.8662356842789	0.5666666666666667	172.8662356842789	0.33384666578770683	0.03333333333333333	10.015399973631204
1	233	153.72096793361314	212.378926063475	0.5666666666666667	212.378926063475	0.4189744805880468	0.03333333333333333	12.569234417641404
1	234	153.7991810367606	211.73166587188422	0.6	211.73166587188422	0.4232754258964729	0.03333333333333333	12.698262776894186
4	234	149.98218609372068	172.07707568945546	0.6	172.07707568945546	0.62290199198444	0.03333333333333333	18.6870597595332
4	235	149.98979368740342	171.48276892978217	0.6333333333333333	171.48276892978217	0.3514522551918664	0.03333333333333333	10.543567655755993
1	235	153.89352385525268	211.1227023294231	0.6333333333333333	211.1227023294231	0.3779301792949792	0.03333333333333333	11.337905378849376
4	236	149.9372776765166	170.7447478238201	0.6666666666666666	170.7447478238201	0.545810668921207	0.03333333333333333	16.37432006763621
1	236	153.99964534977158	210.48162072340745	0.6666666666666666	210.48162072340745	0.4204578533683043	0.03333333333333333	12.61373560104913
1	237	153.97483085102675	209.79017341670502	0.7	209.79017341670502	0.47698110255703563	0.03333333333333333	14.30943307671107
4	237	150.00776265782991	170.13025960628167	0.7	170.13025960628167	0.38075737723841335	0.03333333333333333	11.422721317152401
4	238	149.90043623870795	169.4809408479459	0.7333333333333333	169.4809408479459	0.43135221495776743	0.03333333333333333	12.940566448733023
