	d_inter(um)	t_inter(s)
0	15.743635283511471	0.0
1	15.030613920194785	0.03333333333333333
2	15.472910609999108	0.06666666666666667
3	16.279934157182982	0.1
4	16.74805242526944	0.13333333333333333
5	16.43615749084907	0.16666666666666666
6	17.25207267220578	0.2
7	17.528310077377768	0.23333333333333334
8	17.9009901734231	0.26666666666666666
9	17.99629736027817	0.3
10	17.84302494429447	0.3333333333333333
11	18.146930336033478	0.36666666666666664
12	17.788194872280723	0.4
13	18.064819937704776	0.43333333333333335
14	18.41981326888044	0.4666666666666667
15	18.378756454176514	0.5
16	18.03071689370516	0.5333333333333333
17	18.236101435008806	0.5666666666666667
18	18.43675574121445	0.6
19	18.316288037433974	0.6333333333333333
20	18.979271037281947	0.6666666666666666
21	19.46494165550906	0.7
22	19.660188989843807	0.7333333333333333
23	20.851359087346633	0.7666666666666666
24	20.506407636656057	0.8
25	21.0907634511931	0.8333333333333334
26	20.92912547875654	0.8666666666666667
27	20.37267903816909	0.9
28	19.979604667392806	0.9333333333333333
29	19.639030812367878	0.9666666666666667
30	19.335708142118566	1.0
31	20.082261172603463	1.0333333333333332
32	21.11437433112962	1.0666666666666667
33	22.13862606584542	1.1
34	22.60495494074348	1.1333333333333333
35	23.234578807803352	1.1666666666666667
36	23.252695011984247	1.2
37	23.86587635785135	1.2333333333333334
38	24.08893353863361	1.2666666666666666
39	24.39181490460487	1.3
40	25.037169158246186	1.3333333333333333
41	25.118274659361703	1.3666666666666667
42	25.42029878491682	1.4
43	25.944447061373296	1.4333333333333333
44	26.67198199179698	1.4666666666666666
45	27.388801324679434	1.5
46	27.679671879920296	1.5333333333333332
47	28.173039669727732	1.5666666666666667
48	28.371854777654864	1.6
49	28.85562183158866	1.6333333333333333
50	29.327153266104542	1.6666666666666667
51	29.582638579964673	1.7
52	29.89064560099256	1.7333333333333334
53	30.176569623735485	1.7666666666666666
54	30.20490118836057	1.8
55	30.459060707143514	1.8333333333333333
56	30.760304025027246	1.8666666666666667
57	30.990083166630438	1.9
58	31.226578521907285	1.9333333333333333
59	31.224433358847808	1.9666666666666666
60	32.02866489330965	2.0
61	32.160538161636616	2.033333333333333
62	32.844031740380075	2.0666666666666664
63	32.95713753614177	2.1
64	33.16281961651464	2.1333333333333333
65	33.231582650458044	2.1666666666666665
66	33.75179022189773	2.2
67	34.04454807385831	2.2333333333333334
68	34.0633728878308	2.2666666666666666
69	34.57995324286946	2.3
70	34.71585161695928	2.3333333333333335
71	35.29062631205236	2.3666666666666667
72	35.87583827645974	2.4
73	35.49105715066335	2.433333333333333
74	35.70419765966243	2.466666666666667
75	35.99458177310069	2.5
76	36.512294868439426	2.533333333333333
77	36.607838950387205	2.5666666666666664
78	36.93671901110359	2.6
79	37.12111642413524	2.6333333333333333
80	37.36915322588915	2.6666666666666665
81	37.47078848106008	2.7
82	37.92829720301914	2.7333333333333334
83	37.835176202401065	2.7666666666666666
84	37.889857368249025	2.8
85	37.49327509436212	2.8333333333333335
86	37.594808225935516	2.8666666666666667
87	37.781977798264386	2.9
88	38.09216822570638	2.933333333333333
89	39.738982856068915	2.966666666666667
90	40.56344833079498	3.0
91	41.69607878584629	3.033333333333333
92	42.29931804996463	3.0666666666666664
93	42.877947637393945	3.1
94	43.42680920163417	3.1333333333333333
95	43.61429927532058	3.1666666666666665
96	43.83512286374131	3.2
97	43.728207416404345	3.2333333333333334
98	43.842565013580405	3.2666666666666666
99	43.947781915426795	3.3
100	44.565597023085466	3.3333333333333335
101	44.67045958321025	3.3666666666666667
102	45.13842996316972	3.4
103	45.35278694762627	3.433333333333333
104	45.68808784312134	3.466666666666667
105	45.75835910961385	3.5
106	46.11341732988172	3.533333333333333
107	45.75715569466024	3.5666666666666664
108	46.29026398525345	3.6
109	46.12202162004759	3.6333333333333333
110	46.218241901813826	3.6666666666666665
111	46.32391106948274	3.6999999999999997
112	46.824065534673046	3.7333333333333334
113	47.15256041804177	3.7666666666666666
114	47.02696400985834	3.8
115	47.66227399989947	3.8333333333333335
116	48.0147360144353	3.8666666666666667
117	48.19555916169605	3.9
118	48.362600639121936	3.933333333333333
119	48.98358803946887	3.966666666666667
120	49.319622503702355	4.0
121	49.91122347728177	4.033333333333333
122	50.37435240771232	4.066666666666666
123	50.74307059053746	4.1
124	50.969529595763944	4.133333333333333
125	51.20086068625541	4.166666666666667
126	51.08209248903254	4.2
127	50.89704813003025	4.233333333333333
128	51.42830919395149	4.266666666666667
129	51.602805155615776	4.3
130	52.2152495513016	4.333333333333333
131	51.89936297592916	4.366666666666666
132	52.442551030208435	4.4
133	52.54181104466774	4.433333333333334
134	53.05848343424988	4.466666666666667
135	53.00321272696608	4.5
136	53.140909446233145	4.533333333333333
137	53.84750018432622	4.566666666666666
138	54.12383560838326	4.6
139	54.10222195666016	4.633333333333333
140	54.587704759916114	4.666666666666667
141	54.67865590594415	4.7
142	54.97638043641501	4.733333333333333
143	55.85128260891022	4.766666666666667
144	56.04698264993921	4.8
145	56.77527190850287	4.833333333333333
146	57.25588790196468	4.866666666666666
147	57.952257457028715	4.9
148	58.40591541562415	4.933333333333334
149	58.611536222586174	4.966666666666667
150	59.63409711916632	5.0
151	59.57991150165912	5.033333333333333
152	60.23233812686008	5.066666666666666
153	60.579102589553706	5.1
154	60.8332668646837	5.133333333333333
155	60.84749165858747	5.166666666666667
156	60.825629829137995	5.2
157	60.297159130204555	5.233333333333333
