	d_inter(um)	t_inter(s)
0	49.81319212299459	0.0
1	50.173620450007796	0.03333333333333333
2	49.42028133420344	0.06666666666666667
3	49.795055633656766	0.1
4	49.38502894483992	0.13333333333333333
5	49.06433690318468	0.16666666666666666
6	48.953564361763824	0.2
7	49.40590689573755	0.23333333333333334
8	49.04341987880434	0.26666666666666666
9	48.662983696359944	0.3
10	48.292137924972856	0.3333333333333333
11	48.14746780297719	0.36666666666666664
12	47.54401279477378	0.4
13	47.63890665830726	0.43333333333333335
14	47.39071491563009	0.4666666666666667
15	47.13056587020295	0.5
16	46.92619711008888	0.5333333333333333
17	46.70971870819734	0.5666666666666667
18	46.37250303783596	0.6
19	46.291182829903235	0.6333333333333333
20	45.70628013393828	0.6666666666666666
21	45.169180322178136	0.7
22	45.66792005893054	0.7333333333333333
23	45.814985851725524	0.7666666666666666
24	45.90432751156649	0.8
25	45.155909307194406	0.8333333333333334
26	44.71695572762796	0.8666666666666667
27	45.00965093965574	0.9
28	44.73808523157115	0.9333333333333333
29	44.716532141652614	0.9666666666666667
30	44.44592342822646	1.0
31	44.37198088928757	1.0333333333333332
32	43.97292815631872	1.0666666666666667
33	43.64104456355974	1.1
34	42.98438832134969	1.1333333333333333
35	43.28812011868636	1.1666666666666667
36	43.26698106033417	1.2
37	42.9698474350519	1.2333333333333334
38	42.758441678127156	1.2666666666666666
39	43.2228912318393	1.3
40	42.89566215578418	1.3333333333333333
41	42.77713605782399	1.3666666666666667
42	43.13016063139846	1.4
43	42.406761030450355	1.4333333333333333
44	43.38503390604999	1.4666666666666666
45	42.69583009229949	1.5
46	43.37626668262716	1.5333333333333332
47	42.747834045557276	1.5666666666666667
48	42.47015822779995	1.6
49	42.64763775255578	1.6333333333333333
50	42.24686929147617	1.6666666666666667
51	42.00441258228081	1.7
52	42.028646385954374	1.7333333333333334
53	42.09046910177623	1.7666666666666666
54	41.725201005971286	1.8
55	41.38877029402765	1.8333333333333333
56	41.17834223873841	1.8666666666666667
57	41.05875923485243	1.9
58	41.22026765473932	1.9333333333333333
59	41.55078445304166	1.9666666666666666
60	41.097360597283426	2.0
61	40.533451556550496	2.033333333333333
62	40.78763630662813	2.0666666666666664
63	40.838962223423984	2.1
64	40.86247970630143	2.1333333333333333
65	41.08615665756535	2.1666666666666665
66	40.218748313338274	2.2
67	40.027468735382634	2.2333333333333334
68	39.835546417658676	2.2666666666666666
69	39.743058787901305	2.3
70	39.56100260026417	2.3333333333333335
71	40.021241673226	2.3666666666666667
72	39.74132540480088	2.4
73	39.42525744522021	2.433333333333333
74	40.01922235630676	2.466666666666667
75	39.78511129054005	2.5
76	40.19906390595422	2.533333333333333
77	39.53135883870211	2.5666666666666664
78	39.52734141233475	2.6
79	38.970315425055105	2.6333333333333333
80	38.986532473856286	2.6666666666666665
81	39.01674542924952	2.7
82	38.8963406484065	2.7333333333333334
83	38.08567597274061	2.7666666666666666
84	38.29524342886263	2.8
85	38.18774637323454	2.8333333333333335
86	37.58421526798182	2.8666666666666667
87	38.547971279441555	2.9
88	38.12793571250251	2.933333333333333
