	d_inter(um)	t_inter(s)
162	20.98429252813992	5.4
163	20.504928208455446	5.433333333333334
164	20.27618797941883	5.466666666666667
165	21.19189823682145	5.5
166	19.974043063199826	5.533333333333333
167	19.671764584368148	5.566666666666666
168	20.302987276672408	5.6
169	20.162418149498126	5.633333333333333
170	20.309492303692302	5.666666666666667
171	19.19370623566075	5.7
172	19.84032430284222	5.733333333333333
173	19.39241597755974	5.766666666666667
174	19.827745855973173	5.8
175	20.88428896589325	5.833333333333333
176	20.229456115046833	5.866666666666666
177	20.62740982695361	5.9
178	20.793357179803976	5.933333333333334
179	20.733548600778963	5.966666666666667
180	21.25112650978692	6.0
181	21.01421220808355	6.033333333333333
182	20.393155649504013	6.066666666666666
183	20.604830432945228	6.1
184	20.830107155635996	6.133333333333333
185	20.694165423337424	6.166666666666667
186	20.849154718918705	6.2
187	20.482231002418096	6.233333333333333
188	21.507146964371447	6.266666666666667
189	21.077830854908214	6.3
190	20.52470805575895	6.333333333333333
191	20.817024800541706	6.366666666666666
192	20.98803222817303	6.4
193	21.17001638372261	6.433333333333334
194	21.197424800590543	6.466666666666667
195	20.966672269170555	6.5
196	21.183444844660322	6.533333333333333
197	21.07300677739804	6.566666666666666
198	20.94128250421194	6.6
199	20.794390174938002	6.633333333333333
200	20.75222871548268	6.666666666666667
201	20.553734082112914	6.7
202	20.438991652522745	6.733333333333333
203	20.146866690033026	6.766666666666667
204	20.032419904627297	6.8
205	19.936234716620852	6.833333333333333
206	20.589227467034956	6.866666666666666
207	20.39153610640151	6.8999999999999995
208	19.9563690141378	6.933333333333334
209	20.28603083988706	6.966666666666667
210	20.133205139901914	7.0
211	19.26562977261702	7.033333333333333
212	19.40444313732716	7.066666666666666
213	18.47582959216162	7.1
214	19.192026358178556	7.133333333333333
215	19.48201161921294	7.166666666666667
216	19.237680210981	7.2
217	19.713569484375395	7.233333333333333
218	19.10316455885877	7.266666666666667
219	20.177425172923968	7.3
220	19.902527617938425	7.333333333333333
221	20.730452623169512	7.366666666666666
222	21.014670408701875	7.3999999999999995
223	21.765515484903144	7.433333333333334
224	21.16637659356078	7.466666666666667
225	21.477255178432262	7.5
226	20.66871900723205	7.533333333333333
227	21.39458536094837	7.566666666666666
228	20.589576016173474	7.6
229	20.465970757561877	7.633333333333333
230	20.81101230782036	7.666666666666667
231	20.264846959592333	7.7
232	19.826421603655373	7.733333333333333
233	19.686363180667175	7.766666666666667
234	18.619157741185386	7.8
235	17.839292283242642	7.833333333333333
236	16.773765091921625	7.866666666666666
237	16.284507313952783	7.8999999999999995
