p1	p2	frame	particle	y	x	magnetization	distance	dx	dy	dx_err	dy_err
4	14	1070.0	9.0	276.94800256078474	294.11344585005094	1.0		78.78332226005787	0.7811470792362136	0.06634108796896064	0.023236478614075746
14	487	1302.5	250.5	276.13231187098955	305.7901336849904	1.0		55.35580791485389	2.4452434140848602	0.30122174168446214	0.02013733141947211
487	502	1630.0	494.5	275.28509156828267	301.93883452984426	1.0		82.07568054279714	1.5175599617526792	0.29397446601061666	0.02309895800525675
502	669	1900.0	585.5	275.53784276315866	293.70139316707855	1.0		17.545968461262795	0.34119171460855896	0.12218475730045929	0.014188042861264625
