p1	p2	frame	particle	y	x	magnetization	distance	dx	dy	dx_err	dy_err
1	184	484.0	92.5	211.8862776766958	366.95134057186226	1.0		239.71418718946381	2.4345051688587573	0.07545691064114916	0.04501094440795901
2	1	136.5036496350365	1.5	210.50850834728251	338.6665717964523	0.0		87.25302108355424	3.156777542302155	0.18441085569265855	0.03934976531050378
23	2	101.5	12.5	209.93163553114417	291.57053835473397	0.0		36.51438030555476	1.692660544326606	0.17059039919904276	0.04071445180974092
184	283	967.005249343832	233.5	212.03586279060718	369.36894457672076	1.0		122.19533467980985	1.3232004481650954	0.0682009819758324	0.020533164269807575
283	399	1266.0	341.0	212.0612629241285	362.1136698383864	1.0		75.56999639217882	1.1373942471775143	0.10411086949053437	0.015409853860782193
399	426	1402.9986577181207	412.5	210.49987437385724	363.2375550818063	0.0		13.799504713251645	3.317092643231424	0.02624116262093172	0.022875411833811768
413	542	1643.0066518847007	477.5	212.10416102792195	367.9816826964285	1.0		108.99752590402414	1.2798259142313149	0.10290113215780215	0.022051069653192173
426	413	1449.0	419.5	210.42092270948464	366.1686299801728	0.0		22.42231450374518	3.440672119974986	0.09060924496582225	0.022021221187694305
542	776	2122.0	659.0	211.92675088737224	367.49252615444976	1.0		248.16003864050697	2.11031024649737	0.0556367519589431	0.03881601930097302
776	880	2589.0	828.0	211.97856686504986	365.7828967823928	1.0		95.32159499440922	1.0688907990819592	0.06660025347645936	0.02044811172550731
880	1000	2919.9928315412185	940.0	212.08714954307203	372.2823015676856	1.0		164.87831514118702	1.7925804047553042	0.22964763813690828	0.02894893567244408
1000	973	3263.5	986.5	210.8526176976689	356.8311305507858	0.0		22.99949509195492	1.9843728491032209	0.22062511617050332	0.028328611413724038
1047	1095	3374.9076723016906	1071.0	210.55903716191796	366.7543923789409	0.0		14.462464587302877	2.929809513032526	0.06465660009916761	0.019832009794367632
1095	1103	3431.9986754966885	1099.0	211.98012774118584	366.9928670993766	1.0		21.634010779815263	0.48440395480197007	0.15134600329169445	0.01020772104437979
1103	1220	3647.997722095672	1161.5	210.44411203523458	352.91473121168883	0.0		89.67991399856128	1.779324388794634	0.6608702086748948	0.025972433182207502
1240	1295	3986.0	1267.5	210.5517694986928	357.21136309018704	0.0		36.504957499132246	2.289409839019392	0.17727591935152506	0.020038088669747076
1267	1240	3881.5	1253.5	210.6448769567224	365.0933142123585	0.0		15.297293103989098	2.944799928838484	0.029377772611508278	0.02146858469065476
1295	1300	4044.5	1297.5	210.65317552831203	366.63311595341634	0.0		24.078917699024842	2.848868231904852	0.0485007264797812	0.021970651942752644
1300	1384	4195.5	1342.0	211.95254871446937	366.5975953919143	1.0		82.76902738141901	0.9268513663599942	0.05613152696543948	0.01667685364745121
1384	1400	4354.998487140696	1392.0	211.96649420653225	366.09076705475263	1.0		30.05161756889655	0.5344620796632605	0.056396637035373974	0.012259295386927535
1400	1492	4565.0	1446.0	211.91687125444682	366.7089617398852	1.0		122.80457150024154	1.250757236991838	0.058832186091201555	0.02100348687586904
1492	1627	4962.0	1559.5	211.80848866817274	362.6312091886719	1.0		169.10443631055446	1.7341379075851624	0.13680341087726242	0.02429228661199162
1627	1636	5203.5	1631.5	212.0703292170801	377.03644495820964	1.0		42.1418557761327	0.592304379995817	0.23327904957646992	0.013029749845364893
1636	1661	5349.496904024768	1648.5	212.08135050911105	372.68323959599155	0.0		46.88999637408186	0.6453367519815547	0.14174055753436413	0.013680139051878088
1661	1697	5491.5	1679.0	210.53493396236897	360.5989099322862	1.0		19.210269363352026	2.6897104191518575	0.12143080311322882	0.023143055069209786
1697	1710	5525.001335113485	1703.5	210.5257512912988	372.30752742106426	0.0		26.77407301468541	2.8328969675734	0.11247452908698281	0.020409740025965302
