p1	p2	frame	particle	y	x	magnetization	distance	dx	dy	dx_err	dy_err
23	29	901.5135135135135	26.0	239.54127706322654	358.9861848142758	0.0		137.3123934321146	2.5414523285835466	0.3322397950406337	0.04941567272404113
24	23	521.0084626234133	23.5	239.16826216725335	351.61841580861187	0.0		96.20814920945078	3.5462756887287785	0.10305007960549864	0.036903926655373294
26	33	3188.5910194174758	29.5	238.63914602546913	359.636035605575	1.0		76.79427738295033	1.151947532926224	0.45243935171344923	0.017130995495182336
28	22	4545.682517482517	25.0	238.7139882366243	329.14956873824843	1.0		78.99323541617493	5.150398220308324	0.4623373580083904	0.07519190110878299
29	27	1377.5009940357852	28.0	238.0435639992985	338.14613045597673	1.0		35.706469201014976	1.4176468084174543	0.37005946161324726	0.028861044874344002
30	26	2866.004301075269	28.0	238.71278259354418	348.9845605059157	1.0		152.88190346524607	2.7329311565904644	0.18385198307102235	0.04703964129250775
1241	28	4365.528037383177	634.5	236.53327663092745	296.32605733123313	1.0		90.88376772772723	2.93412455321361	0.3797873070555771	0.11861599307375123
